pokemon_names,img_front_a_hashes,img_back_a_hashes,img_front_p_hashes,img_back_p_hashes,img_front_d_hashes,img_back_d_hashes,img_front_crop_hashes,img_back_crop_hashes,img_front_large_crop_hashes,img_back_large_crop_hashes
thwackey,017c7c7c043c7e66,803e3e3e203c7e66,5f5f7b39b296af87,fffcf19b3a3caf2f,b3f0e8f0ec78ccc4,32f0e8d0c8e1cccc,"265ebf7deef8e182,f0c870b46ce88c86,b3f0e8f0ec78ccc4","9084024188e0789e,f0ece1d2c9e8ce86,32f0e8d0c8e1cccc","364ebf7decf0c104,f0c830b46ce88c86,a0b0aca68412c42e,0c363636669cf9e3,0ca69692a64d137c,0e38e2caf0d0e0f0,73f9cc729d275b26,e7cccacb8dc3709e,eca531198dc0e6b8,d9e4b2eb3c8c665b,c6d13c8ce698e539,e3d9a4a28dcd8af2,9e71e7cc9bb634b4,b3f0e8f0ec78ccc4,74e9c3ce993468d0,4c9973e4d93269d1,ef2f665847dcf2e6,8b1c959dad197327","90840241c8f03ccf,f0ece0d2c9e8ce86,3af2ca924ab7c88b,cf93939399c66038,cd9a96b49a4d37c1,8f83a0aca0d4c0f0,3160ccb146182489,188cac2c4e3cf186,c85a73674efc98e2,6498b228c3ce9925,9c74c3ce98664863,3864c8b84808a6b0,827118cc269293d2,32f0e8d0c8e1cccc,d1683c8c6693a924,c86231d864330914,080b99e51dc4b098,2ec756464a65311b"
rillaboom,183c3c3c5e42d3e3,183c3c3c7a42cbc7,bb999a9e9e9f9dad,bbb3b23cbcbd37a7,70e0ecf09096a6a6,3078c8f0f6969a9a,"985376a588b2cce8,c0b494dadab06168,c6e2104c2aa5b5b4,70e0ecf09096a6a6","e635915a4ab2cce8,fcc2d6a484f269e9,9cb8f3c9ab5a52d2,3078c8f0f6969a9a","d69e323493dcd866,c6e692a229c5f44e,9c98a69291428e26,cebcf1c285c89030,0661386400002080,985a76a58892c8ec,bc726a6ac48911c3,c1a9d1dcd4b062e8,c6e0102caaa5b594,b8c884a4c4526274,b074ead2dcb93274,70e0ecf09096a6a6","9486b3d322c4e499,9c98b6b2694cc08d,c6e69a8212a1869b,8cc270bc5a2c1613,9f79e3c92fef7b0a,66a5915a8ab2ccc8,c29089a9dc6e733c,7c6274c4c4f2b9e8,9cf8f2c9aa5a52d2,e2ecd2dadcb5a9d1,e2d188b4c462b3d1,3078c8f0f6969a9a"
scorbunny,123e3e7e7f1e0404,487c7c7efe782020,b9991a292c2e3d2d,bbb3b2a3a6869797,a66470e8c8d01cec,98d9f0e8ecf4c1c8,"5eba66c992a05080,9e38e6d92282d0e0,6470ecc9d8980cac,a66470e8c8d01cec","84a2190c86c2f57e,846118048380f4f8,d9f0c86ca4e6c0c8,98d9f0e8ecf4c1c8","4c9a72e8d2a890c0,4f3c72ceb2c2d0e0,6470ecc9da980cac,d2c6193366ccbe60,36c9942292c0398e,2e1e346dcb93a64c,e084125b8daf878f,f8010101010082a2,4c9812326ac18440,0705a192d6c46868,a9fdfcfc72a18ec0,a66470e8c8d01cec,21470e1939317170,376361b5786c7933,336171347c6c7907,61266549b34f3b1e","c8a2b18884e2f47c,04c2b08ca280f4f8,d9f0c86ca4e6c0c8,b49c6633990c82f9,9368d6a3a27c638e,8b87d34924369acd,f8d497214202020e,c0070101018100a2,cde69793a974daf9,1f1e2aa284d4e9e9,6040c0c0b11286f8,98d9f0e8ecf4c1c8,62180e4743333131,13317952e1c96133,336171d3c1c9611f,799b596d120d2387"
raboot,0c1e7eff2f0a0600,30787efff4506000,242537272b393327,8e8f9f8f8b939b8d,dc38ec8c5b724e2c,c0e0c8ce25b085c8,"5c58f89c7ae28e1e,78d2d6a49ae27ebc,64e2d1d8a46658c0,dc38ec8c5b724e2c","c4e4e0c2a1b88e87,e1b494d286b881c2,d9b874e4ca99e57c,c0e0c8ce25b085c8","5c58f8987ae28e1c,4894a462468a38c6,363656060c58f1c6,785ad2b789c27abc,64e6d1d8a46c50c1,f8c2b4a989a2d2e5,9c87310c02086187,bc66cddcb06504f2,dc38ec8c5b724e2c","c4e4e0e2a1b88ec7,edd6cab99daee38c,9393959b8ac5709c,e1a5b412669ca1c2,591874e4cac9f53c,e0acd26868bab458,461c73cf9fef791e,c2994cc482419fa0,c0e0c8ce25b085c8"
cinderace,587c7c3a1f0c0000,1a3e3e5cf8300000,ff99b9b3b3a3a787,b7323b1b18292c2d,b2d9c87232b91025,b2646cb1b0603058,"999cc6e666f4347c,eea6ccc780d0808c,b2d9c87232b91025","66c69c9899d0d0c0,889acc1cfef41ace,b2646cb1b0603058","9a98dcc6e666e474,0403969c99d2c4c9,129686c6e6f8dccc,22b1b8dc5e7e6f7f,29149acda2d1e83e,87e17492ec74b95b,f1bcb6babacaf438,c198aca6a292c674,ec84cdce80e08008,a92693d0b4b75888,e198a4a2a2dae238,80bab48890a18284,928c9975bbb9d2cc,b2d9c87232b91025,b29dc6536db4de26","26e6c49c9899d8d0,df3f86c666b4dc6c,b7929e9c90c0c4cc,b972e0c485810901,6bd7a64cba74e883,1e78c1b6c8d16224,70c282a2828cd0e3,7ce6ca82a2a68cc1,c8de4c0cfef81ee7,6a9b36e49212e5ee,78e2daa2a2a490e3,fea2d2eaf27a9e4e,96ce66512242b0cc,b2646cb1b0603058,2246983549d2849b"
sobble,0c1c1c78fe7f1e3c,3038381e7ffe783c,25242637373333b3,8f8e8e9d9d9b9999,59b970e0c8b3f070,64627030ec32f0f1,"59f931f0c0c8a3f3,e3e2a9a0b2969e06,59b970e0c8b3f070","646072f038ec3a30,38b86af2b2868687,64627030ec32f0f1","9e78e2d4b8c2ece0,79ecd0a46676f4d9,a673da9cfb38bcf6,b856b62726269df3,71d85c4c4c6e1830,f8e0d0e0c0d0e0f0,78e0c0a2a2e4c0e1,c1b884f2315a18f2,e1c0a4a0e0d2e478,75f082b045a5ca74,80a86945e7b288e1,9bcc633994daec45,cc330ceef6080e30,71c4b2e2da996cce,3c7efefcfefcfef8,c1d8a4b2cdf33c4e,fcfcc6b2a1a2acd0,59b970e0c8b3f070,9b3952b2b2b54b2e,a763a5e23274298f,3d4693997662bcc1","82e188c462bcc8f8,61c8f4ca9991d064,9a31a4c620e0c290,e295921b9b9b4630,71e485cdcd89c7f3,e0e0c4c0e0e4f0f0,7ce2deb032a4e7b0,e1c0cca2a0d0e078,78e0d2e0c0a4d0e1,51c0a6825152acd1,1e2a095d18b2e878,264c3963d6a4c859,8c33cf8890ef8ff0,61dca298a426c98c,c0808080808080e0,7ce0daa24c304284,c0c09ca24292caf4,64627030ec32f0f1,2663b5b2b2522d83,1a395ab0b2d16b0e,439d366691b9c27c"
drizzile,003078fa8e1f1e11,000c1e5f71f87888,8e8e8e8e8e9c9d9b,2624242426363731,6060f0e61a7a6c63,09793090a3a0c919,"f0347079f9b95aec,8e39f3c4c94fcc99,e4c28c0e97979d4b,f2c282068a9686ce,6464e4e2288c833f,393082e1d3eaa638,6060f0e61a7a6c63","f0d3f1606062a5c8,846130dc6c0dcc26,d89c4e8f1616062d,a09c9e9eae969e8c,d9d998b86bc21e03,6173be3834289ae3,09793090a3a0c919","f0b47279f9f91ac0,4eb972c58bce4db3,71c4ba80b980c0f0,e0c48e869f5ab2e6,fcc28202828686ce,e470341418092e26,3418082420700e6f,8cc2a1c8a298c27c,4fbb73ebd5a53800,256663c994a24fc0,e1c0a19b92b696d6,63c0808884820c90,6060f0e61a7a6c63","f0c2b1616060a7f8,8462b15c2a8c4d32,71dca2fe6280c0f0,f8dc8e8e06a5b098,c09cbe8fbe9a9c8c,d8f1d3d7676f8b9b,d367efdb7bf08200,cebc72c8a0a2a0c1,04223128545ae3fb,5b99316cd4b205f0,78fc7a26b6929294,39fc7eeedeb6c7f2,09793090a3a0c919"
inteleon,0c3c3038381e123c,303c0c1c1c78483c,2d263637369bbcbc,8f8e9c9c9e32be9e,39f1f07272f2e664,60707031b1b098d8,"2f9c747ce840ce18,92f27239b8bc6c6e,6ee6d2a8a494e071,1c70c2899590c9e4,63696ad48891a4c0,0b0b17170e3cf841,39f1f07272f2e664","0882d1c0e8fd8ce7,b6b0b163e2c2c989,8998b4ead094e071,c2709c6e56162c58,3969a9d4ee369a5c,2020001084c0e03d,60707031b1b098d8","3ef4c8f890107cc0,7db8b423a2b0c706,9e7a66e6d6dcc087,0b162cd93265891b,1a96c564d3c976bb,68eccec683218cff,20e4e0f2f9d8dcbe,6ee6d2a8e494e071,26189b492c8c38e0,2323039387c6e478,33326ae4d9b2e4e8,8d4030a493ee72bc,39f1f07272f2e664","80c0ece036f7c17c,40e2d23bbaf21c8f,86a1999894c4fc1e,2090c864b2586e23,23965cd9346c9022,e9c88c8c3e7bce00,5b58b8b060e4c482,8998b4e2d894e071,8be7266dc1c6e038,0b0b07360e9cd8e1,3393a9c864b25868,4efcf1ca2688b1c2,60707031b1b098d8"
skwovet,2070f8787e3f1f0c,040e1f1e7efcf830,8e8fc7878d919292,36256d2d273b3a3a,c0c2b0f2e2fc7cbc,0cbc72b0b8c0c0c2,"c55bbae4d3e979bb,4c54d4b8ecf230c1,ba9b4ba9cc1e9e87,c0c2b0f2e2fc7cbc","5825a2d034686122,cdd5d4e0c8b0f374,82262d6acc86860e,0cbc72b0b8c0c0c2","d6d4b4e9c5f0f2b7,4c54d4f8ecf010c1,e00222a0d0643098,f013668c93f2e4c9,71ccbcacc9aae0f1,fc9b8be9dc9c8e43,0b01a1ddec72be4e,dffed2d4c82952d0,c0c2b0f2e2fc7cbc,074bf170f0e97107,8723717131616317","94d4d2685cf0b012,cdd1d4e0c8f0777c,e88389c2e4d9f3e6,e02691ce36b0d86c,61c4c2c248aaf070,c0262e68c4c68614,2f7f7a44c8b18284,048094d4e46bb574,0cbc72b0b8c0c0c2,0f2970f1f068711f,1e3b717172793917"
greedent,1c3e7f1f1e1f0f08,387cfef878f8f010,ff3b332f2f2f2f2b,ffb9998785a5ada9,f0e8defcb4d3da7a,e0e084c0d23424a0,"72d802f6bcf8e86d,ebd9d9e0d8aca58e,4fc1c1b2444a64b0,7c7cbacee4c9f27c,f0e8defcb4d3da7a","b1e4bd90c2e0e849,286464f0e4ca4a86,0d7c7cb2d9a1c9e2,c1c1a28c986490c1,e0e084c0d23424a0","b0b4b2b562e6d8c1,72d802f6bcf8e868,0f3e78869a546cb1,6bd9d960c8acad96,74c6d2a48404c0f8,a7b308c4c66e70c3,70e6c5e17276bcc1,70d8ca8acccc6270,0ec3c1a24c68b0b1,7c7cb4cee6c9f27c,f0e8defcb4d3da7a","f2d29252a998e478,b1e4a790c2e0e8c9,0f83a19ea6d5c972,216464f9ecca4a96,d18ca4c2c2c3fcc0,1a32e7d49080f13c,f1981c58a181c27c,f1a4acaeccccb9f1,0f3c7cb2cde9e272,c1c1d28c986410c1,e0e084c0d23424a0"
rookidee,000e3e3f3b1e0c08,00707cfcdc783010,bf3b33272b233339,bb9b99898989999b,5818fc62b2bc189a,e4e0c0b9b2c2e0a0,"16c6cec6a6c4e071,0646468e9e3cf081,5818fc62b2bc189a","969c8c8c9adce071,9f9d9d8e86c3f07c,e4e0c0b9b2c2e0a0","f1f0e8e4e0e4f078,80a0a49811a0c8d2,16c6cec6a6c4e071,868646ce8e3cf0a1,c36eec823919ac1c,eca613c9e4389c27,5818fc62b2bc189a","70f0c8d0c0c8e0e1,fefadae6747a6cb4,969c8c8c9adce071,9e9e9d8c8ec3f07a,0c89c8be636148c0,c898336cd8e1c408,e4e0c0b9b2c2e0a0"
corvisquire,064eeefcf0701000,6072773f0f0e0800,6b6b6d242622a3a3,e1c3c7ce8c88890b,2cd898e0c0c0a0e0,c8e4e6f87cbc7a18,"b26949c4e466bf16,2cd898e0c0c0a0e0","b2696ddcd8880081,c8e4e6f87cbc7a18","b7b63ccccc8cc971,b6b2e996a8264c10,92726949e4663e2c,0c7084a0a09cf0c0,6c6ddeac70418410,2cd898e0c0c0a0e0","1292c3cccccc6c71,92b268968a8bcde7,36316965d88880cb,8ef1c6c2f2c2f0fc,c90984caf13c4e17,c8e4e6f87cbc7a18"
corviknight,060f1f3f3e7e1010,60f0f8fc7c7e0808,ed2d2f2f2a666a3c,cf8f878d88ccc096,1c78b26462d0e422,c0e0b2d8b8f4d898,1c78b26462d0e422,c0e0b2d8b8f4d898,"42c0a08008000000,d4a5028a0a8ce4f4,1c78b26462d0e422","9d040282a9a182a5,040a81a088c8c8c0,c0e0b2d8b8f4d898"
blipbug,001838fcf878341c,00181c3f1f1e2c38,cf8f2c2c36ba9999,6d25a68e9cb83333,6870f2a060d2e470,e871b0fa79b4d8f1,"4fbe70ec9992e0c4,3ce0c0831a7499e3,39312169d9b68ce0,a40347a8eafdd8d9,6870f2a060d2e470","0482f0c866b6b85c,c180f03ea7d16638,63637b696492ce78,5a1f1ceaa840e464,e871b0fa79b4d8f1","108844b299f4fedf,679e7ce891e2c488,3ce0c0839a74d9e3,3860d0828e34b3c6,49d396a6ac9cd961,ce6771b89878e080,de3ce1e6c672b9cd,dc3a93e4eeca6a2a,594456524c96b262,79c49aa2a2a698e3,998c6733998cc6fb,38c692828284d8e1,3699cea3b0ccc374,6870f2a060d2e470","172e5db262d08004,0882c1e874b85c2e,c180f81ea6c16438,e381f4be8ed3209c,6c34968acac66479,8c1970e2e6e0f87e,84c3789894b1624c,c4a336d888aca9ab,65dd95b5cd96b2b9,61cca282a29ae638,664e193266c69c20,e39c26bebedee478,13668c3af2cc3cd1,e871b0fa79b4d8f1"
dottler,387c3e7e7e6e0c00,1c3e7c7e7e763000,bb9b9e97a7a5ad29,bbb33c3d2f2ba783,f1f0f4f4bcc8d8e4,70f0d0d0c2ece4c8,"e1f066f2e6643e98,776bc3a5a542c2fe,a3a63594d44c48f0,f1f0f4f4bcc8d8e4","38f090b098d983e6,1129245a52859880,3a9a53d6d4cdedf0,70f0d0d0c2ece4c8","f0d99cb436a26a69,374eb875ebc286d6,84c160bc9b1b9f8f,aa6945c4be9e9ede,9d3264d5a98bd264,44a092c9789c4e32,4b9d346ad2ae5a8e,c4a69ad4dd696bb6,9e226945ca9ea082,a663cbc5a582a2fc,c2b0c9e8349c6e13,ecda9cb061c0c30f,59d9c9c84e50b0a0,f3f2e262186489f2,b9fa722ab4d96734,fbf9f0b24ab4cd73,fa6a6aecb5594e34,3b7bf9e9c4f81e07,07a1dc6b20b4586c,f1f0f4f4bcc8d8e4","7064c6d293baa969,1088e25128bc9e94,ce3cf1c226270606,aa695dd482868684,5dfab66ce1c68cb2,46b3c9546a2eb419,2d46d3a98482010e,d892a6c444692992,86b36955a486fabe,9a292c5c528ab8c0,bcf264e8d3c68934,48a4c6f2793c1c0f,65646cec8df5f2fa,30b0b899c5d96eb0,62a091abd26419d3,2060b0b2add24c31,a0a9a9c852658dd3,22216068dce0871f,1f7ac4299bd2e5c8,70f0d0d0c2ece4c8"
orbeetle,3c7eff7c30082404,3c7eff3e0c102420,b3bf9f8f8383abab,9bbfb72d29a9a9a9,f0d2d3a0e2686c5c,f0b434fab8e949c4,"ba7ad2f6cc8c8e8e,2899e476ba0e7ee3,6e4ecbf7b099d890,c8cea6d6e2789c6e,f0d2d3a0e2686c5c","22a1b490ccce8e8e,eb46d891a2808018,898d2c10f266e4f6,ec8c9a94b8e1c288,f0b434fab8e949c4","2e5cbc7dd3e7c567,9026449c926320a0,6049d99e8cc9a4a4,a69cdd64b35b0e7e,6d46594cdcbef0c7,3efa86e6761c8e66,1cfed244d0c18419,349cccd2e8f2fefe,c3ce9af2a49ce1f1,ac8d9cca48ac84f9,c4c0dcd0d1c38608,c0cca4d460b85c26,f0f7fbfffffffff7,f0d2d3a0e2686c5c","88c4c24134185819,e69bd9c4b439fbba,b96d6486ce6cdada,1ac644d932248080,499d65cdc482f01c,83a09c8891c78e99,c780b4ddf47cde67,d3c6ccb4e8b08080,3c8ca6b0d2c67870,ca4ec6acedcadc60,dcfcc4e4743c9eef,fcccdad4f9e2c488,e000000000000000,f0b434fab8e949c4"
nickit,00020607777f6e00,004060e0eefe7600,7a6a6a6a6a6a6a6a,fff1e0e0c0c0c0c0,121aae0ccccedad6,a0a08a80cc8ca494,"3c7cf272eadcd1c3,121aae0ccccedad6","c3c190b1a8c4743c,a0a08a80cc8ca494","1b84c4da6a329a4c,7fe783aae6d26831,e1f0a894e4fc7819,3cfce269e2988183,c5c3d1d8cce478b8,20b0d940723a1c2f,121aae0ccccedad6","27ded8a48993a6cd,011838aa98b4e973,70f0ead6d8c0e166,c3c0a84998e67a1e,5c3c74e4ccd8e1e2,494244fdb1a3c70b,a0a08a80cc8ca494"
thievul,00c0c0f8fe3f0302,0003031f7ffcc040,c0c6c3c3c1e0e0e0,5f7d6d696b4a4a4a,409081808adad6ba,0556067eaea494a2,"31e9c4dc9494fc3e,409081808adad6ba","3368dcc4d6d6c081,0556067eaea494a2","70ecd6d8e1c78e38,31e9c4dc94d4fc3e,e8b6012d7abcb061,409081808adad6ba","f1c894e4701c8ec3,3368dcc4d6d4c081,e8827f49a182f278,0556067eaea494a2"
gossifleur,103cfcfcfe3e3400,083c3f3f7f7c2c00,ff9d9dbcbe9797a1,ffb7b7bebc3c3d2b,61e8b8c1a2e4e4d4,78e8e2749ad8d8d4,"32fc9cc880b3f2f2,4b174e3df2c47831,c73ebeb4b871e2c4,61e8b8c1a2e4e4d4","b1c0c6ecfc32b0b0,25108440b0dce072,1c8180d2e070b85c,78e8e2749ad8d8d4","b270ec9cbac8c093,132b778e78f2ac11,2e42c6ccc4dc6127,cc1c74cd9da5bc3e,b2cedcd4e869b158,47f63cdcf9f06284,5c64a446b2c6f33d,61e8b8c1a2e4e4d4","b2f1c8c6a2ecfc36,272b1182c0b0c860,8bbd9cccdcc4791b,ccc7d14c464ac283,b28cc4d4e86972c5,1d90c3c06070b85e,c0d0d081a28c3041,78e8e2749ad8d8d4"
eldegoss,3c7effffff7e0000,3c7effffff7e0000,bbbeafafababaaaa,bbbeafafababaaaa,f0c4aa8eb694e864,f0d8aa8e92d6e8d9,"f0c4aaca8eb6b4e8,71e0c4a6aee4ca8a,8aa696b6dce864f4","f0d88aac8e92d2e8,71f0dc9a8a90acae,ae9a9692c468d950","f0c4aaca8e96b4c8,a6446d333318e171,29483b93d162c76f,ade1ebddfc4f28b0,4aadc66239984e23,9398b0a0614a884a,07e6d8ccf8f8d0e1,6d66d3c9c4a2a440,1f7c700410a0c0c2,474e367469b2a0c4,f0c4aa8eb694e864,7bc194d458341c85,3d4ed7db65380e41,831c7444d9b38e7d,7ec3d95564308c41","f0d88aac8e96d2ec,1add493333e37871,6bad223674b91c08,4a782844c00debb2,ad4a9cb963e68d3a,36e6f26a792daead,1f90a4c0e0e0f070,4999346cd4b202f9,00c1f1cfe1ea9cbc,048c83d169b01a5c,f0d8aa8e92d6e8d9,2164c2d4c5d3c75e,438d142459e38e7d,3ec7d1cd64328e41,813c6455c9f3ce7d"
wooloo,3c7cf8fefe7c3800,3c3e1f7f7f3e1c00,bebeaf87a5a58491,bebe2f2f2f2f2a2b,e8c08b80b0d8e1b0,e8f82efef26478f2,"e8c089c090e4d8f1,1e3a31aed648eab5,e8c08b80b0d8e1b0","e8f06efcf2d8e070,87a3738a84c1a852,e8f82efef26478f2","e8c089c090e4d8f1,c13c1a796185cb76,1c3c32ad9cc8b43a,3c72e2d4acb18386,019b878694c54b22,1df4c2d269b6985b,e8c08b80b0d8e1b0,9d26236b417c8503","e8f06efcf2d8e470,7cc3a761795e2c91,c7c3b34ac6ecd2a3,c3b188d4ca723c1e,4f260e9ed6542d33,47d0acb44992e625,e8f82efef26478f2,469b3b294dc15e38"
dubwool,0038dafffe3e3800,001c5bff7f7c1c00,6d393b323e9a8f83,cfb3b3989cb23529,32f2928a62e0f899,b1b0b6aeb9f86062,"f89898846671f8f8,cc4ac6e632606060,32f2928a62e0f899","e0e6c6dc9971e0e0,ccad9898b3e9f9f9,b1b0b6aeb9f86062","f89898846671f8f8,82cac184e07098f3,61e0b8bc5c2c9048,67a2e9f9983ab1b0,223b2321ba96cc69,3128248ad1ca4122,0efef29ac464b0d9,1fc0d86f2234b091,32f2928a62e0f899","e0e6c6dc9971e0e0,beac6cdef8e0e230,19f8e2c2c5c3f6ed,19ba6860c6a372f2,bb233b63a296cc69,73e8d0a0048800a0,8f80b086ccd9f264,077ce409abd3f276,b1b0b6aeb9f86062"
chewtle,083c7ef73c1c1f23,103c7eef3c38f8c4,b636363637379fad,9e9e9c9c9d9fb78f,19f8eccee0707266,61e0c88cf8f0b199,"6d9978e4aecc4ee6,d1e0a0c0c1a2c469,8207b8c4e969f1f0,b85ce2c207078dd3,f8e4e0b09a984802,c3fbc0a0b28fb2f0,e8a4d26d20949359,19f8eccee0707266","486261d88acc8d98,70f0f8b878badc68,be1d82d4686970f0,e2c1a89c120e0e14,e0d8f8b2a6e66d8e,3c20fceab20eb2f0,e8d2a449fbd63664,61e0c88cf8f0b199","2dd939f0ecaa4c4e,1c3a74e8d0a1838f,7ee4c4dc8890a0c3,e3d820b0a2c4c961,76e68291a884e078,983270f0a8b04084,d0e080c202a2c1e3,c9c2cc64b1b1b978,42d1ace496868bf6,7ef38dd5c26a30bc,2e5c3c79f1d3a60d,d0e0a59c888292c8,7673e9c682a01cc8,8373c1a0c6d2cef2,f18cd46a34111e4b,c23883c240642538,308f61986bb59258,c1912ca69ac3fd7c,63e1d4a0c2a080e0,3361d4a2c082c0e0,19f8eccee0707266,8f7873c3d1d39332","486461f0c8aacd8d,c7a3d1e8f47a1e0e,80d0ccc4e4f67a3c,38e4fbb2badc6c71,9198be72ead6f8e0,e6b3f1f0eaf0791e,70f8f8b8b89a6c38,6cbcccc9727262e0,bd74cad8948e0e00,80304e048ca9d3c2,88c4c26070349a4f,f4f85ac6eeb6b6e4,90316894befac7ec,3e305cfa84b48cb0,70ccd4a9d377872c,bce33ebcfdd95bc3,f30e79e60952b6e5,7c74cb92a62c0081,3970c4f2a0a280f8,3361d4a2e082c0f0,61e0c88cf8f0b199,06e1313c74343231"
drednaw,10b8f8fc7c7e5e10,081d1f3f3e7e7a08,1199989c9c9c9890,bbb336363636363a,64208190d8d4b0a6,59fb7e76e4d4f29a,"c0c2c0484c24302c,00a0ccd469d3a6ab,5c70c812f2e4832b,86567a9c59602083,70e0d6dcc692a000,d1a93428ccdc747c,64208190d8d4b0a6","0cbc7cedcddbf3cb,3ffac4d069349a2a,c5b1ecb7b0d83a2b,9e95a1c665f9fb3e,f1f8848494b6fafe,746ad1e9cc44d0c1,59fb7e76e4d4f29a","c0c2c2484824302c,00a0dee469c3a6e3,f089989c9e263341,3c70c892f2e6a3a9,8667b3c9c4a2b7db,71e4e6e6a4bcd062,8e465298d8e0a0c3,162d59b264c89022,70e4cacdd6d2a080,36242a1a3266ceaa,74cc1d24c8aaede9,f2c9b4a8ccd8743c,71e8ccc480010770,70f0c0c0c1c303c7,e0d1d0d8cccccccc,c791a8a4b4a23afc,f0f0eccc94842484,61e8ccdcded683ff,3964e4dae0a38fc0,63e9e8d0c08282f8,64208190d8d4b0a6","0cbcbcededdbf3cb,3ffa84d8693c9a38,f06ee6c686933361,c3f1e8b6b0983a6a,9e193264d8aa1224,71d898988ac2f4b9,8e9db1e6e4f8fa3c,904864b299ecf6bb,f1d8a44c94a4fafe,93dbaba5b3998caa,d1cc47dbecaa4868,b06cd2e2cce491c3,71e8ccccf67e0ff1,d1f0fc7c7c3c1f0c,f874f4e4ccccc4cc,1c76eadad2aaa1c0,71e8ccc484843e00,f0e0c8c4c6dedbd4,63d9d884f83a0efc,3968e8f4fc9ea2c0,59fb7e76e4d4f29a"
yamper,00043e9f7f7f7e0c,00207cf9fefe7e30,b624242d2d2d2d2d,9e8e8e8f87878787,0dccec38b1dadcd8,40ccc8e37284c4e4,"098cdc70e1ba9c98,1186ceaa96d9e646,0dccec38b1dadcd8,e0c485c5d7db6b29","60cec4f178a2c6e6,278e8caa96649889,40ccc8e37284c4e4,c0dc585c1424296b","d8198cd8dcfd71e1,e0c0d0a2e084f0f9,1206e41c98f46038,c3c292e6add87c3c,1986ceaa92d8c646,ea229b87c2d27430,d9e964b6d25a2c9c,70b0b9dacca69bd8,e376bd79f2e59936,5b365db366cd9b66,0dccec38b1dadcd8,3c6723a994d6da6c,0ec3c1e4ec583419","6460c6e4c4407178,f8f8c4aad0c8e060,b498d8c7e6d0d9c3,3cb0b4984ae4c1c3,238e8caa96e48c8d,a8bb261ebca0d1e2,4448d992b0a5cbc6,f1b262a4cc9a2664,38904261b0582613,24904432994c2689,40ccc8e37284c4e4,c319336ad694a4c9,873c30d8c8e5d366"
boltund,40ecfe7c742040c0,02377f3e2e040203,c3c7c3c0e0e0e6e2,ff6d696b4a4a4e49,8098dac8cc4e9380,0ee6a46ccc8c260a,"c08987c6e8684b6b,25c28993c7c6ec78,1e72e0c084c0c890,368e8ea494e47039,8098dac8cc4e9380","9c2e1e9ce8692d29,5bbc4e260c9cc8e1,87b1f83c1e7c2c16,90868cd8d4d8e062,0ee6a46ccc8c260a","65c48347e4ed6969,bc840909728498ff,2bfa70ead48c0414,3425c98b86cce970,7ef2c2caa26292f0,40c0e0f0d8d8fcfe,1e7ae0c0a5c0c890,387cfa95dbcee460,269e8ccca0e07139,8098dac8cc4e9380","585c1e1dd8486969,82d26f6fb1dce600,28a0f1a8c4cedfd7,515b6c2e86cc6871,81b0acacaaa9a6e0,f97cf8b0e0e08080,87a1f83c5a7c2c16,e2c1a016248cd8f9,9886cec8faf86062,0ee6a46ccc8c260a"
rolycoly,103c7effc11c0400,083c7eff83382000,b9999d3d3dbdad8f,b333b79797b7a7a7,64e0f69691a46c31,d9d8909676dac871,"f8c0d0c0a4881202,70ca3191b23a84e4,4c3cedc5337aa4d8,64e0f69691a46c31","e0ccc4a4d2e2b1bb,e1ac6362a281c6c8,cdc3484c33a1c2e4,d9d8909676dac871","7f70c8d0d4a8b004,3df09ab2b014e079,61cc22002088f01e,fec21622201618e0,3ef28930b2b4d1f9,1594d4ea32994c26,39e48462a2a1a0a2,72c9942aa1a6c8f3,0c3c6ccdb378b8d0,f8c4d496d6d6e478,64e0f69691a46c31","00e1ccc4d4e2f2d9,43f0a6a280c7f861,79ccb3c5c1ce7087,80b883818191e5f8,83b06ef0b2d27460,57c6c4a8b366cc99,63d8deb9aa5242a2,b16cc2a30292ec30,cfc3c94c32e1e2e4,e0dcd4848484d8e1,d9d8909676dac871"
carkol,30383c1eff7f7e00,0c1c3c78fffe7e00,8f8e9c9c9f9b9e34,2f26363637393c9e,e061f8fc9ce8d868,187060c0c6e0e4e9,e061f8fc9ce8d868,187060c0c6e0e4e9,"e4d2c954a2d1e97e,3798cc63696466b6,f3f9f4f6fa933cb0,6464c4d4d4a4a2fe,8cc3f0fefeb4e4f9,c0d09ea2a484e4fc,c1c08080808000c0,e061f8fc9ce8d868","d8b068d1aa146081,0366cc3969d99992,3060c090a004c1f2,c9c9ccd4c482a280,8e3cf08080c0c060,7cf486b29aced8c0,7cfcf6fefebefef8,187060c0c6e0e4e9"
coalossal,001e3c7e7e7e7c04,00783c7e7e7e3e20,bbbb3b3b3939393d,bbbb939393939397,36f4e8cef4eccc8c,90d0e88cd0c8ccce,36f4e8cef4eccc8c,90d0e88cd0c8ccce,"306061f1c8c99998,36f4e8cef4eccc8c","73797970ec6c66e6,90d0e88cd0c8ccce"
